run_id,genome1,genome2,coverage,identity,comparision_type_species,comparision_type_genus,genome1_ST,genome2_ST,organism,connected_components_count,ST_count_per_species,cluster_id
117.0,GCF_014650615.1 | Streptomyces albaduncus JCM 4715 - ST 692:351,GCF_014203495.1 | Streptomyces albaduncus CECT 3226 - ST 692:350,1.0118138725,0.9991710347,intra,intra,692,692,Streptomyces albaduncus,1,1,0
118.0,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.7963703289,0.9605713778,intra,intra,550,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195735.1 | Streptomyces albidoflavus DSM 40455 - ST 557:407,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.8288479196,0.9789392864,intra,intra,557,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195745.1 | Streptomyces albidoflavus NBRC 100770 - ST 558:408,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.8239189684,0.9790401661,intra,intra,558,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195755.1 | Streptomyces albidoflavus NBRC 13083 - ST 110:409,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.8469591523000001,0.9788703786,intra,intra,110,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195845.1 | Streptomyces albidoflavus CGMCC 4.1681 - ST 105:410,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.8314094199000001,0.9788516988,intra,intra,105,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195855.1 | Streptomyces albidoflavus FXJ.2339 - ST 148:411,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.8437557409,0.9788201548,intra,intra,148,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195885.1 | Streptomyces albidoflavus NBRC 12790 - ST 107:412,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.8573342812,0.9787503231,intra,intra,107,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195895.1 | Streptomyces albidoflavus Ma24 - ST 559:413,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.8437082578,0.9794692316,intra,intra,559,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195935.1 | Streptomyces albidoflavus CR33 - ST 144:414,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.8212440188,0.9786852916,intra,intra,144,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195945.1 | Streptomyces albidoflavus CR10 - ST 138:415,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.8291648316,0.9782569277,intra,intra,138,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195955.1 | Streptomyces albidoflavus CR25 - ST 144:416,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.819810157,0.9786853151,intra,intra,144,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195965.1 | Streptomyces albidoflavus Ma1 - ST 152:417,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.8127954150000001,0.9785878435,intra,intra,152,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195995.1 | Streptomyces albidoflavus CR47 - ST 146:418,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.8357895882,0.9787072532,intra,intra,146,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004196035.1 | Streptomyces albidoflavus CR19 - ST 143:419,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.82726871,0.979252192,intra,intra,143,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004196145.1 | Streptomyces albidoflavus FXJ8.031 - ST 150:420,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.8467013278000001,0.979186056,intra,intra,150,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004196155.1 | Streptomyces albidoflavus CGMCC 4.1615 - ST 150:421,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.8464815175,0.9792044935,intra,intra,150,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_007896905.1 | Streptomyces albidoflavus 77 - ST 588:423,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.8012889926000001,0.9787580587,intra,intra,588,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_013693715.1 | Streptomyces albidoflavus J1074/R2 - ST 39:429,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.8233968779,0.9791759558,intra,intra,39,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_015601545.1 | Streptomyces albidoflavus W68 - ST 673:430,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.8455700613,0.960290592,intra,intra,673,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_900171555.1 | Streptomyces albidoflavus R-53649 - ST 802:442,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,0.8442958524,0.9789637654,intra,intra,802,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_000359525.1 | Streptomyces albidoflavus J1074 - ST 39:387,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8497822674000001,0.9789267536,intra,intra,39,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_000719495.1 | Streptomyces albidoflavus NRRL F-5621 - ST 295:389,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.801767286,0.9600185799,intra,intra,295,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_001509565.1 | Streptomyces albidoflavus NRRL WC-3066 - ST 382:395,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8474176454000001,0.9784381508,intra,intra,382,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_001865795.1 | Streptomyces albidoflavus OsiLf-2 - ST 411:396,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8728735677,0.9785820906,intra,intra,411,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.9595786001,0.9997202069,intra,intra,447,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.9659447498,0.9997568395,intra,intra,447,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8080788854000001,0.9605038811,intra,intra,550,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195735.1 | Streptomyces albidoflavus DSM 40455 - ST 557:407,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8424972281,0.9787824859,intra,intra,557,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195745.1 | Streptomyces albidoflavus NBRC 100770 - ST 558:408,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8380857493,0.9788061457,intra,intra,558,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195755.1 | Streptomyces albidoflavus NBRC 13083 - ST 110:409,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8611233585,0.9786854704,intra,intra,110,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195845.1 | Streptomyces albidoflavus CGMCC 4.1681 - ST 105:410,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.846804694,0.9786008771,intra,intra,105,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195855.1 | Streptomyces albidoflavus FXJ.2339 - ST 148:411,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8588125975,0.9785636581,intra,intra,148,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195885.1 | Streptomyces albidoflavus NBRC 12790 - ST 107:412,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8718582041,0.9785475804,intra,intra,107,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195895.1 | Streptomyces albidoflavus Ma24 - ST 559:413,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8576999761,0.9792587974,intra,intra,559,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195935.1 | Streptomyces albidoflavus CR33 - ST 144:414,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8357020434,0.9784719025,intra,intra,144,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195945.1 | Streptomyces albidoflavus CR10 - ST 138:415,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8436233353,0.9780609648,intra,intra,138,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195955.1 | Streptomyces albidoflavus CR25 - ST 144:416,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8343268794,0.978472671,intra,intra,144,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195965.1 | Streptomyces albidoflavus Ma1 - ST 152:417,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8262667639,0.9784095897,intra,intra,152,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195995.1 | Streptomyces albidoflavus CR47 - ST 146:418,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8499697491,0.9784845585,intra,intra,146,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004196035.1 | Streptomyces albidoflavus CR19 - ST 143:419,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8406286334,0.9791535519,intra,intra,143,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004196145.1 | Streptomyces albidoflavus FXJ8.031 - ST 150:420,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8607187686000001,0.9790695151,intra,intra,150,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004196155.1 | Streptomyces albidoflavus CGMCC 4.1615 - ST 150:421,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8606191444,0.9790805208,intra,intra,150,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_007896905.1 | Streptomyces albidoflavus 77 - ST 588:423,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.815100606,0.978480036,intra,intra,588,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_013693715.1 | Streptomyces albidoflavus J1074/R2 - ST 39:429,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8371202912,0.9789703731,intra,intra,39,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_015601545.1 | Streptomyces albidoflavus W68 - ST 673:430,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8600712206000001,0.9599752634,intra,intra,673,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_900171555.1 | Streptomyces albidoflavus R-53649 - ST 802:442,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,0.8582955999999999,0.9787596376,intra,intra,802,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_000359525.1 | Streptomyces albidoflavus J1074 - ST 39:387,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8497433879,0.97886077,intra,intra,39,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_000719495.1 | Streptomyces albidoflavus NRRL F-5621 - ST 295:389,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8017577508,0.9600169151,intra,intra,295,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_001509565.1 | Streptomyces albidoflavus NRRL WC-3066 - ST 382:395,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8470802171,0.9783858151,intra,intra,382,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_001865795.1 | Streptomyces albidoflavus OsiLf-2 - ST 411:396,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8725647393,0.9785151643,intra,intra,411,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.9586136779,0.9997108708,intra,intra,447,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.9649067003,0.9997568395,intra,intra,447,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8075893927000001,0.9604136369,intra,intra,550,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195735.1 | Streptomyces albidoflavus DSM 40455 - ST 557:407,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8426144604,0.9786582292,intra,intra,557,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195745.1 | Streptomyces albidoflavus NBRC 100770 - ST 558:408,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8377421843,0.9787339113,intra,intra,558,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195755.1 | Streptomyces albidoflavus NBRC 13083 - ST 110:409,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8608362376,0.9785736154,intra,intra,110,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195845.1 | Streptomyces albidoflavus CGMCC 4.1681 - ST 105:410,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8469007225,0.9784469456,intra,intra,105,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195855.1 | Streptomyces albidoflavus FXJ.2339 - ST 148:411,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8589241142,0.9784850095,intra,intra,148,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195885.1 | Streptomyces albidoflavus NBRC 12790 - ST 107:412,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8714631313000001,0.9785134303,intra,intra,107,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195895.1 | Streptomyces albidoflavus Ma24 - ST 559:413,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8576591898,0.9791787753,intra,intra,559,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195935.1 | Streptomyces albidoflavus CR33 - ST 144:414,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8353285771000001,0.9784570924,intra,intra,144,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195945.1 | Streptomyces albidoflavus CR10 - ST 138:415,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8436254312,0.9779589914,intra,intra,138,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195955.1 | Streptomyces albidoflavus CR25 - ST 144:416,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8340179001,0.9784503118,intra,intra,144,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195965.1 | Streptomyces albidoflavus Ma1 - ST 152:417,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8261048248,0.9783200847,intra,intra,152,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195995.1 | Streptomyces albidoflavus CR47 - ST 146:418,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8499927333,0.9784808534,intra,intra,146,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004196035.1 | Streptomyces albidoflavus CR19 - ST 143:419,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8407940469,0.9790342543,intra,intra,143,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004196145.1 | Streptomyces albidoflavus FXJ8.031 - ST 150:420,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8603774160000001,0.9790069421,intra,intra,150,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_004196155.1 | Streptomyces albidoflavus CGMCC 4.1615 - ST 150:421,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8603601603000001,0.9789918697,intra,intra,150,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_007896905.1 | Streptomyces albidoflavus 77 - ST 588:423,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8149105743,0.9784507919,intra,intra,588,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_013693715.1 | Streptomyces albidoflavus J1074/R2 - ST 39:429,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8376516214,0.9788590515,intra,intra,39,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_015601545.1 | Streptomyces albidoflavus W68 - ST 673:430,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8596268827,0.9599828158,intra,intra,673,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_900171555.1 | Streptomyces albidoflavus R-53649 - ST 802:442,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,0.8578328916,0.9786909296,intra,intra,802,447,Streptomyces albidoflavus,1,22,1
118.0,GCF_000359525.1 | Streptomyces albidoflavus J1074 - ST 39:387,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8146603253,0.9616482645,intra,intra,39,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_000719495.1 | Streptomyces albidoflavus NRRL F-5621 - ST 295:389,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.7901050237,0.9610735203,intra,intra,295,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_001509565.1 | Streptomyces albidoflavus NRRL WC-3066 - ST 382:395,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8063688515,0.9615334391,intra,intra,382,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_001865795.1 | Streptomyces albidoflavus OsiLf-2 - ST 411:396,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8305272423000001,0.9611741891,intra,intra,411,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_002289335.1 | Streptomyces albidoflavus 132 - ST 447:397,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8204731223,0.9605713778,intra,intra,447,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_002317005.1 | Streptomyces albidoflavus 38 - ST 447:398,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8101170273,0.9605038811,intra,intra,447,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_002317025.1 | Streptomyces albidoflavus 138 - ST 447:399,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8104972985000001,0.9604136369,intra,intra,447,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195735.1 | Streptomyces albidoflavus DSM 40455 - ST 557:407,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.810321634,0.9615824794,intra,intra,557,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195745.1 | Streptomyces albidoflavus NBRC 100770 - ST 558:408,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8061467812,0.9615387948,intra,intra,558,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195755.1 | Streptomyces albidoflavus NBRC 13083 - ST 110:409,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8162350836000001,0.9616674518,intra,intra,110,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195845.1 | Streptomyces albidoflavus CGMCC 4.1681 - ST 105:410,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8031536637000001,0.9614481058,intra,intra,105,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195855.1 | Streptomyces albidoflavus FXJ.2339 - ST 148:411,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8084506037,0.9615590414,intra,intra,148,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195885.1 | Streptomyces albidoflavus NBRC 12790 - ST 107:412,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8256083682,0.9615968984,intra,intra,107,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195895.1 | Streptomyces albidoflavus Ma24 - ST 559:413,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8244424661,0.9617819527,intra,intra,559,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195935.1 | Streptomyces albidoflavus CR33 - ST 144:414,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.7994903365,0.9617804018,intra,intra,144,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195945.1 | Streptomyces albidoflavus CR10 - ST 138:415,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8015417187,0.9615200098,intra,intra,138,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195955.1 | Streptomyces albidoflavus CR25 - ST 144:416,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.7981577585,0.9617638274,intra,intra,144,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195965.1 | Streptomyces albidoflavus Ma1 - ST 152:417,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.7884881826,0.9616975663,intra,intra,152,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_004195995.1 | Streptomyces albidoflavus CR47 - ST 146:418,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8035387616,0.961761449,intra,intra,146,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_004196035.1 | Streptomyces albidoflavus CR19 - ST 143:419,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8040930770000001,0.9619680444,intra,intra,143,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_004196145.1 | Streptomyces albidoflavus FXJ8.031 - ST 150:420,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8207307964,0.9618762091,intra,intra,150,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_004196155.1 | Streptomyces albidoflavus CGMCC 4.1615 - ST 150:421,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8205595407,0.9618926132,intra,intra,150,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_007896905.1 | Streptomyces albidoflavus 77 - ST 588:423,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.7780798738,0.9613371812,intra,intra,588,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_013693715.1 | Streptomyces albidoflavus J1074/R2 - ST 39:429,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8024711967,0.9617129548,intra,intra,39,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_015601545.1 | Streptomyces albidoflavus W68 - ST 673:430,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8504670477,0.9610676523,intra,intra,673,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_900171555.1 | Streptomyces albidoflavus R-53649 - ST 802:442,GCF_004078575.1 | Streptomyces albidoflavus BSII#1 - ST 550:405,0.8171396828,0.9615639364,intra,intra,802,550,Streptomyces albidoflavus,1,22,1
118.0,GCF_000359525.1 | Streptomyces albidoflavus J1074 - ST 39:387,GCF_004195735.1 | Streptomyces albidoflavus DSM 40455 - ST 557:407,0.9451084088,0.9908454865,intra,intra,39,557,Streptomyces albidoflavus,1,22,1
