run_id,genome1,genome2,unique_taxa_names_per_connected_component,coverage,identity,comparision_type_species,comparision_type_genus,cluster_id,genome1_ST,genome2_ST,unique_taxa_names_per_ST
1.0,GCF_001723115.1 | Streptomyces griseus NRRL B-2165 - ST 12:18,GCF_000010605.1 | Streptomyces griseus NBRC 13350 - ST 12:1,11,0.9789097602,0.9995054981,intra,intra,0,12,12,1
7.0,GCF_001550225.1 | Streptomyces scabiei 95-18 - ST 393:101,GCF_017969045.1 | Streptomyces sp. LBUM 1477 - ST 393:115,2,0.8438011067000001,0.9953742637,intra,intra,1,393,393,2
7.0,GCF_003584815.1 | Streptomyces scabiei ST129 - ST 393:106,GCF_017969045.1 | Streptomyces sp. LBUM 1477 - ST 393:115,2,0.8939495963,0.9949738681,intra,intra,1,393,393,2
7.0,GCF_017933115.1 | Streptomyces sp. LBUM 1482 - ST 393:107,GCF_017969045.1 | Streptomyces sp. LBUM 1477 - ST 393:115,2,0.9723405832,0.9995327947,intra,intra,1,393,393,2
7.0,GCF_017933255.1 | Streptomyces sp. LBUM 1475 - ST 393:109,GCF_017969045.1 | Streptomyces sp. LBUM 1477 - ST 393:115,2,0.9807855104,0.9992386013,intra,intra,1,393,393,2
7.0,GCF_017968905.1 | Streptomyces sp. LBUM 1487 - ST 393:110,GCF_017969045.1 | Streptomyces sp. LBUM 1477 - ST 393:115,2,0.9637575909,0.9996470236,intra,intra,1,393,393,2
7.0,GCF_017968935.1 | Streptomyces sp. LBUM 1488 - ST 393:111,GCF_017969045.1 | Streptomyces sp. LBUM 1477 - ST 393:115,2,0.9652904561,0.9992855635,intra,intra,1,393,393,2
8.0,GCF_014650375.1 | Streptomyces nitrosporeus JCM 4598 - ST 125:117,GCF_008704555.1 | Streptomyces nitrosporeus ATCC 12769 - ST 125:116,1,0.9756431192,0.9999358973,intra,intra,15,125,125,1
8.0,GCF_008704555.1 | Streptomyces nitrosporeus ATCC 12769 - ST 125:116,GCF_014650375.1 | Streptomyces nitrosporeus JCM 4598 - ST 125:117,1,1.0102903597,0.9999358973,intra,intra,15,125,125,1
9.0,GCF_000764715.1 | Streptomyces avermitilis NBRC 14893 - ST 160:119,GCF_000009765.2 | Streptomyces avermitilis MA-4680 - ST 160:118,2,0.8694135895,0.9998521826,intra,intra,2,160,160,2
9.0,GCF_001514135.1 | Streptomyces avermitilis DSM 46492 - ST 160:120,GCF_000009765.2 | Streptomyces avermitilis MA-4680 - ST 160:118,2,0.9794472344,0.9998429208,intra,intra,2,160,160,2
9.0,GCF_002017835.1 | Streptomyces avermitilis MJM 7007 - ST 160:121,GCF_000009765.2 | Streptomyces avermitilis MA-4680 - ST 160:118,2,0.9005448155,0.9996979075,intra,intra,2,160,160,2
9.0,GCF_005405965.1 | Streptomyces avermitilis NBRC 14893 - ST 160:122,GCF_000009765.2 | Streptomyces avermitilis MA-4680 - ST 160:118,2,0.8691000093000001,0.9996577074,intra,intra,2,160,160,2
9.0,GCF_005406005.1 | Streptomyces avermitilis cw2 - ST 160:123,GCF_000009765.2 | Streptomyces avermitilis MA-4680 - ST 160:118,2,0.9753759579,0.9997213464,intra,intra,2,160,160,2
9.0,GCF_009862865.1 | Streptomyces sp. SID5469 - ST 160:124,GCF_000009765.2 | Streptomyces avermitilis MA-4680 - ST 160:118,2,1.0000003324,0.9999993352,intra,intra,2,160,160,2
9.0,GCF_000009765.2 | Streptomyces avermitilis MA-4680 - ST 160:118,GCF_000764715.1 | Streptomyces avermitilis NBRC 14893 - ST 160:119,2,0.9940069485,0.9998521826,intra,intra,2,160,160,2
9.0,GCF_001514135.1 | Streptomyces avermitilis DSM 46492 - ST 160:120,GCF_000764715.1 | Streptomyces avermitilis NBRC 14893 - ST 160:119,2,0.9957979855,0.9999896776,intra,intra,2,160,160,2
9.0,GCF_002017835.1 | Streptomyces avermitilis MJM 7007 - ST 160:121,GCF_000764715.1 | Streptomyces avermitilis NBRC 14893 - ST 160:119,2,0.9994104925,0.9998497029,intra,intra,2,160,160,2
9.0,GCF_005405965.1 | Streptomyces avermitilis NBRC 14893 - ST 160:122,GCF_000764715.1 | Streptomyces avermitilis NBRC 14893 - ST 160:119,2,0.9923647347,0.9997890327,intra,intra,2,160,160,2
9.0,GCF_005406005.1 | Streptomyces avermitilis cw2 - ST 160:123,GCF_000764715.1 | Streptomyces avermitilis NBRC 14893 - ST 160:119,2,0.991576496,0.999865744,intra,intra,2,160,160,2
9.0,GCF_009862865.1 | Streptomyces sp. SID5469 - ST 160:124,GCF_000764715.1 | Streptomyces avermitilis NBRC 14893 - ST 160:119,2,0.9962913302,0.9998477558,intra,intra,2,160,160,2
9.0,GCF_000009765.2 | Streptomyces avermitilis MA-4680 - ST 160:118,GCF_001514135.1 | Streptomyces avermitilis DSM 46492 - ST 160:120,2,0.9612258694,0.9998429208,intra,intra,2,160,160,2
9.0,GCF_000764715.1 | Streptomyces avermitilis NBRC 14893 - ST 160:119,GCF_001514135.1 | Streptomyces avermitilis DSM 46492 - ST 160:120,2,0.8547766568,0.9999896776,intra,intra,2,160,160,2
9.0,GCF_002017835.1 | Streptomyces avermitilis MJM 7007 - ST 160:121,GCF_001514135.1 | Streptomyces avermitilis DSM 46492 - ST 160:120,2,0.8843577575,0.9998151875,intra,intra,2,160,160,2
9.0,GCF_005405965.1 | Streptomyces avermitilis NBRC 14893 - ST 160:122,GCF_001514135.1 | Streptomyces avermitilis DSM 46492 - ST 160:120,2,0.8509720246,0.9997738181,intra,intra,2,160,160,2
9.0,GCF_005406005.1 | Streptomyces avermitilis cw2 - ST 160:123,GCF_001514135.1 | Streptomyces avermitilis DSM 46492 - ST 160:120,2,0.9686939226,0.9998542399,intra,intra,2,160,160,2
9.0,GCF_009862865.1 | Streptomyces sp. SID5469 - ST 160:124,GCF_001514135.1 | Streptomyces avermitilis DSM 46492 - ST 160:120,2,0.96559434,0.9998123941,intra,intra,2,160,160,2
9.0,GCF_000009765.2 | Streptomyces avermitilis MA-4680 - ST 160:118,GCF_002017835.1 | Streptomyces avermitilis MJM 7007 - ST 160:121,2,0.9328317925,0.9996979075,intra,intra,2,160,160,2
9.0,GCF_000764715.1 | Streptomyces avermitilis NBRC 14893 - ST 160:119,GCF_002017835.1 | Streptomyces avermitilis MJM 7007 - ST 160:121,2,0.9054801151,0.9998497029,intra,intra,2,160,160,2
9.0,GCF_001514135.1 | Streptomyces avermitilis DSM 46492 - ST 160:120,GCF_002017835.1 | Streptomyces avermitilis MJM 7007 - ST 160:121,2,0.9334296511,0.9998151875,intra,intra,2,160,160,2
9.0,GCF_005405965.1 | Streptomyces avermitilis NBRC 14893 - ST 160:122,GCF_002017835.1 | Streptomyces avermitilis MJM 7007 - ST 160:121,2,0.9023462045,0.9996339577,intra,intra,2,160,160,2
9.0,GCF_005406005.1 | Streptomyces avermitilis cw2 - ST 160:123,GCF_002017835.1 | Streptomyces avermitilis MJM 7007 - ST 160:121,2,0.9697051912,0.9997741335,intra,intra,2,160,160,2
9.0,GCF_009862865.1 | Streptomyces sp. SID5469 - ST 160:124,GCF_002017835.1 | Streptomyces avermitilis MJM 7007 - ST 160:121,2,0.9317168439,0.9996501497,intra,intra,2,160,160,2
9.0,GCF_000009765.2 | Streptomyces avermitilis MA-4680 - ST 160:118,GCF_005405965.1 | Streptomyces avermitilis NBRC 14893 - ST 160:122,2,0.9991437401,0.9996577074,intra,intra,2,160,160,2
9.0,GCF_000764715.1 | Streptomyces avermitilis NBRC 14893 - ST 160:119,GCF_005405965.1 | Streptomyces avermitilis NBRC 14893 - ST 160:122,2,0.9978529455,0.9997890327,intra,intra,2,160,160,2
9.0,GCF_001514135.1 | Streptomyces avermitilis DSM 46492 - ST 160:120,GCF_005405965.1 | Streptomyces avermitilis NBRC 14893 - ST 160:122,2,0.9968483495,0.9997738181,intra,intra,2,160,160,2
9.0,GCF_002017835.1 | Streptomyces avermitilis MJM 7007 - ST 160:121,GCF_005405965.1 | Streptomyces avermitilis NBRC 14893 - ST 160:122,2,1.0014595313,0.9996339577,intra,intra,2,160,160,2
9.0,GCF_005406005.1 | Streptomyces avermitilis cw2 - ST 160:123,GCF_005405965.1 | Streptomyces avermitilis NBRC 14893 - ST 160:122,2,0.9955803681,0.9997185307,intra,intra,2,160,160,2
9.0,GCF_009862865.1 | Streptomyces sp. SID5469 - ST 160:124,GCF_005405965.1 | Streptomyces avermitilis NBRC 14893 - ST 160:122,2,0.999416549,0.999612875,intra,intra,2,160,160,2
9.0,GCF_000009765.2 | Streptomyces avermitilis MA-4680 - ST 160:118,GCF_005406005.1 | Streptomyces avermitilis cw2 - ST 160:123,2,0.8877376329000001,0.9997213464,intra,intra,2,160,160,2
9.0,GCF_000764715.1 | Streptomyces avermitilis NBRC 14893 - ST 160:119,GCF_005406005.1 | Streptomyces avermitilis cw2 - ST 160:123,2,0.7893612669000001,0.999865744,intra,intra,2,160,160,2
9.0,GCF_001514135.1 | Streptomyces avermitilis DSM 46492 - ST 160:120,GCF_005406005.1 | Streptomyces avermitilis cw2 - ST 160:123,2,0.8983689918000001,0.9998542399,intra,intra,2,160,160,2
9.0,GCF_002017835.1 | Streptomyces avermitilis MJM 7007 - ST 160:121,GCF_005406005.1 | Streptomyces avermitilis cw2 - ST 160:123,2,0.8520288417,0.9997741335,intra,intra,2,160,160,2
9.0,GCF_005405965.1 | Streptomyces avermitilis NBRC 14893 - ST 160:122,GCF_005406005.1 | Streptomyces avermitilis cw2 - ST 160:123,2,0.7881895841000001,0.9997185307,intra,intra,2,160,160,2
9.0,GCF_009862865.1 | Streptomyces sp. SID5469 - ST 160:124,GCF_005406005.1 | Streptomyces avermitilis cw2 - ST 160:123,2,0.8970112595,0.9997218404,intra,intra,2,160,160,2
9.0,GCF_000009765.2 | Streptomyces avermitilis MA-4680 - ST 160:118,GCF_009862865.1 | Streptomyces sp. SID5469 - ST 160:124,2,0.9896617231,0.9999993352,intra,intra,2,160,160,2
9.0,GCF_000764715.1 | Streptomyces avermitilis NBRC 14893 - ST 160:119,GCF_009862865.1 | Streptomyces sp. SID5469 - ST 160:124,2,0.8624024549,0.9998477558,intra,intra,2,160,160,2
9.0,GCF_001514135.1 | Streptomyces avermitilis DSM 46492 - ST 160:120,GCF_009862865.1 | Streptomyces sp. SID5469 - ST 160:124,2,0.9737263764,0.9998123941,intra,intra,2,160,160,2
9.0,GCF_002017835.1 | Streptomyces avermitilis MJM 7007 - ST 160:121,GCF_009862865.1 | Streptomyces sp. SID5469 - ST 160:124,2,0.8901692074,0.9996501497,intra,intra,2,160,160,2
9.0,GCF_005405965.1 | Streptomyces avermitilis NBRC 14893 - ST 160:122,GCF_009862865.1 | Streptomyces sp. SID5469 - ST 160:124,2,0.8603495748000001,0.999612875,intra,intra,2,160,160,2
9.0,GCF_005406005.1 | Streptomyces avermitilis cw2 - ST 160:123,GCF_009862865.1 | Streptomyces sp. SID5469 - ST 160:124,2,0.9753757169,0.9997218404,intra,intra,2,160,160,2
10.0,GCF_000972395.1 | Streptomyces sp. WM6391 - ST 254:127,GCF_000403665.1 | Streptomyces lividans 1326 - ST 254:125,5,0.9980899211,0.9991705629,intra,intra,3,254,254,2
10.0,GCF_000403665.1 | Streptomyces lividans 1326 - ST 254:125,GCF_000972395.1 | Streptomyces sp. WM6391 - ST 254:127,5,1.0053168489,0.9991705629,intra,intra,3,254,254,2
10.0,GCF_008124915.1 | Streptomyces coelicolor ICSSB 1010 - ST 168:133,GCF_008124905.1 | Streptomyces coelicolor A3(2) R4-mCherry-14 - ST 168:132,5,0.9999222611,0.9999762219,intra,intra,4,168,168,2
10.0,GCF_008124975.1 | Streptomyces coelicolor A3(2) R4-mCherry-17 - ST 168:134,GCF_008124905.1 | Streptomyces coelicolor A3(2) R4-mCherry-14 - ST 168:132,5,0.9998966692,0.9999839221,intra,intra,4,168,168,2
10.0,GCF_008124985.1 | Streptomyces coelicolor A3(2) R4-mCherry-15 - ST 168:135,GCF_008124905.1 | Streptomyces coelicolor A3(2) R4-mCherry-14 - ST 168:132,5,0.9998889837,0.9999907962,intra,intra,4,168,168,2
10.0,GCF_008125035.1 | Streptomyces coelicolor A3(2) R4-mCherry-18 - ST 168:136,GCF_008124905.1 | Streptomyces coelicolor A3(2) R4-mCherry-14 - ST 168:132,5,1.0022506879,0.9999766395,intra,intra,4,168,168,2
10.0,GCF_008931305.1 | Streptomyces coelicolor CFB_NBC_0001 - ST 168:137,GCF_008124905.1 | Streptomyces coelicolor A3(2) R4-mCherry-14 - ST 168:132,5,1.0008809755,0.9999560822,intra,intra,4,168,168,2
10.0,GCF_009862445.1 | Streptomyces sp. SID7813 - ST 168:138,GCF_008124905.1 | Streptomyces coelicolor A3(2) R4-mCherry-14 - ST 168:132,5,0.9985783686,0.9999493945,intra,intra,4,168,168,2
10.0,GCF_013307045.1 | Streptomyces coelicolor M1154/pAMX4 - ST 168:140,GCF_008124905.1 | Streptomyces coelicolor A3(2) R4-mCherry-14 - ST 168:132,5,1.0013923601,0.9999433369,intra,intra,4,168,168,2
10.0,GCF_013317105.1 | Streptomyces coelicolor M1154/pAMX4/pGP1416 - ST 168:141,GCF_008124905.1 | Streptomyces coelicolor A3(2) R4-mCherry-14 - ST 168:132,5,0.9849188588,0.9999626284,intra,intra,4,168,168,2
10.0,GCF_008124905.1 | Streptomyces coelicolor A3(2) R4-mCherry-14 - ST 168:132,GCF_008124915.1 | Streptomyces coelicolor ICSSB 1010 - ST 168:133,5,0.9992996211,0.9999762219,intra,intra,4,168,168,2
10.0,GCF_008124975.1 | Streptomyces coelicolor A3(2) R4-mCherry-17 - ST 168:134,GCF_008124915.1 | Streptomyces coelicolor ICSSB 1010 - ST 168:133,5,0.9994315057,0.9999741235,intra,intra,4,168,168,2
10.0,GCF_008124985.1 | Streptomyces coelicolor A3(2) R4-mCherry-15 - ST 168:135,GCF_008124915.1 | Streptomyces coelicolor ICSSB 1010 - ST 168:133,5,0.9994276776,0.9999737744,intra,intra,4,168,168,2
10.0,GCF_008125035.1 | Streptomyces coelicolor A3(2) R4-mCherry-18 - ST 168:136,GCF_008124915.1 | Streptomyces coelicolor ICSSB 1010 - ST 168:133,5,1.0017662343,0.9999668608,intra,intra,4,168,168,2
10.0,GCF_008931305.1 | Streptomyces coelicolor CFB_NBC_0001 - ST 168:137,GCF_008124915.1 | Streptomyces coelicolor ICSSB 1010 - ST 168:133,5,1.0007422992,0.999963685,intra,intra,4,168,168,2
10.0,GCF_009862445.1 | Streptomyces sp. SID7813 - ST 168:138,GCF_008124915.1 | Streptomyces coelicolor ICSSB 1010 - ST 168:133,5,0.9961279524,0.9999583041,intra,intra,4,168,168,2
10.0,GCF_013307045.1 | Streptomyces coelicolor M1154/pAMX4 - ST 168:140,GCF_008124915.1 | Streptomyces coelicolor ICSSB 1010 - ST 168:133,5,1.0012283865,0.9999486297,intra,intra,4,168,168,2
10.0,GCF_013317105.1 | Streptomyces coelicolor M1154/pAMX4/pGP1416 - ST 168:141,GCF_008124915.1 | Streptomyces coelicolor ICSSB 1010 - ST 168:133,5,0.984785954,0.999970075,intra,intra,4,168,168,2
10.0,GCF_008124905.1 | Streptomyces coelicolor A3(2) R4-mCherry-14 - ST 168:132,GCF_008124975.1 | Streptomyces coelicolor A3(2) R4-mCherry-17 - ST 168:134,5,0.9997482922,0.9999839221,intra,intra,4,168,168,2
10.0,GCF_008124915.1 | Streptomyces coelicolor ICSSB 1010 - ST 168:133,GCF_008124975.1 | Streptomyces coelicolor A3(2) R4-mCherry-17 - ST 168:134,5,0.9999058276,0.9999741235,intra,intra,4,168,168,2
10.0,GCF_008124985.1 | Streptomyces coelicolor A3(2) R4-mCherry-15 - ST 168:135,GCF_008124975.1 | Streptomyces coelicolor A3(2) R4-mCherry-17 - ST 168:134,5,0.9998633556,0.9999965048,intra,intra,4,168,168,2
10.0,GCF_008125035.1 | Streptomyces coelicolor A3(2) R4-mCherry-18 - ST 168:136,GCF_008124975.1 | Streptomyces coelicolor A3(2) R4-mCherry-17 - ST 168:134,5,1.0021197608,0.9999810534,intra,intra,4,168,168,2
10.0,GCF_008931305.1 | Streptomyces coelicolor CFB_NBC_0001 - ST 168:137,GCF_008124975.1 | Streptomyces coelicolor A3(2) R4-mCherry-17 - ST 168:134,5,1.0008135987,0.9999666848,intra,intra,4,168,168,2
10.0,GCF_009862445.1 | Streptomyces sp. SID7813 - ST 168:138,GCF_008124975.1 | Streptomyces coelicolor A3(2) R4-mCherry-17 - ST 168:134,5,0.9985109905,0.9999594435,intra,intra,4,168,168,2
10.0,GCF_013307045.1 | Streptomyces coelicolor M1154/pAMX4 - ST 168:140,GCF_008124975.1 | Streptomyces coelicolor A3(2) R4-mCherry-17 - ST 168:134,5,1.0011564268,0.9999516896,intra,intra,4,168,168,2
10.0,GCF_013317105.1 | Streptomyces coelicolor M1154/pAMX4/pGP1416 - ST 168:141,GCF_008124975.1 | Streptomyces coelicolor A3(2) R4-mCherry-17 - ST 168:134,5,0.9848553766,0.9999736253,intra,intra,4,168,168,2
10.0,GCF_008124905.1 | Streptomyces coelicolor A3(2) R4-mCherry-14 - ST 168:132,GCF_008124985.1 | Streptomyces coelicolor A3(2) R4-mCherry-15 - ST 168:135,5,0.9997690252,0.9999907962,intra,intra,4,168,168,2
10.0,GCF_008124915.1 | Streptomyces coelicolor ICSSB 1010 - ST 168:133,GCF_008124985.1 | Streptomyces coelicolor A3(2) R4-mCherry-15 - ST 168:135,5,0.9999304196,0.9999737744,intra,intra,4,168,168,2
10.0,GCF_008124975.1 | Streptomyces coelicolor A3(2) R4-mCherry-17 - ST 168:134,GCF_008124985.1 | Streptomyces coelicolor A3(2) R4-mCherry-15 - ST 168:135,5,0.9998917764,0.9999965048,intra,intra,4,168,168,2
10.0,GCF_008125035.1 | Streptomyces coelicolor A3(2) R4-mCherry-18 - ST 168:136,GCF_008124985.1 | Streptomyces coelicolor A3(2) R4-mCherry-15 - ST 168:135,5,1.0021549387,0.9999794268,intra,intra,4,168,168,2
10.0,GCF_008931305.1 | Streptomyces coelicolor CFB_NBC_0001 - ST 168:137,GCF_008124985.1 | Streptomyces coelicolor A3(2) R4-mCherry-15 - ST 168:135,5,1.0006662695,0.9999664493,intra,intra,4,168,168,2
10.0,GCF_009862445.1 | Streptomyces sp. SID7813 - ST 168:138,GCF_008124985.1 | Streptomyces coelicolor A3(2) R4-mCherry-15 - ST 168:135,5,0.9960520366,0.9999598067,intra,intra,4,168,168,2
10.0,GCF_013307045.1 | Streptomyces coelicolor M1154/pAMX4 - ST 168:140,GCF_008124985.1 | Streptomyces coelicolor A3(2) R4-mCherry-15 - ST 168:135,5,1.0012412448,0.999951458,intra,intra,4,168,168,2
10.0,GCF_013317105.1 | Streptomyces coelicolor M1154/pAMX4/pGP1416 - ST 168:141,GCF_008124985.1 | Streptomyces coelicolor A3(2) R4-mCherry-15 - ST 168:135,5,0.9847385462,0.999973149,intra,intra,4,168,168,2
10.0,GCF_008124905.1 | Streptomyces coelicolor A3(2) R4-mCherry-14 - ST 168:132,GCF_008125035.1 | Streptomyces coelicolor A3(2) R4-mCherry-18 - ST 168:136,5,1.0022014238,0.9999766395,intra,intra,4,168,168,2
10.0,GCF_008124915.1 | Streptomyces coelicolor ICSSB 1010 - ST 168:133,GCF_008125035.1 | Streptomyces coelicolor A3(2) R4-mCherry-18 - ST 168:136,5,1.0023411403,0.9999668608,intra,intra,4,168,168,2
10.0,GCF_008124975.1 | Streptomyces coelicolor A3(2) R4-mCherry-17 - ST 168:134,GCF_008125035.1 | Streptomyces coelicolor A3(2) R4-mCherry-18 - ST 168:136,5,1.0022192247,0.9999810534,intra,intra,4,168,168,2
10.0,GCF_008124985.1 | Streptomyces coelicolor A3(2) R4-mCherry-15 - ST 168:135,GCF_008125035.1 | Streptomyces coelicolor A3(2) R4-mCherry-18 - ST 168:136,5,1.0022259181,0.9999794268,intra,intra,4,168,168,2
10.0,GCF_008931305.1 | Streptomyces coelicolor CFB_NBC_0001 - ST 168:137,GCF_008125035.1 | Streptomyces coelicolor A3(2) R4-mCherry-18 - ST 168:136,5,1.0032943132,0.9999567628,intra,intra,4,168,168,2
10.0,GCF_009862445.1 | Streptomyces sp. SID7813 - ST 168:138,GCF_008125035.1 | Streptomyces coelicolor A3(2) R4-mCherry-18 - ST 168:136,5,0.998680128,0.9999502083,intra,intra,4,168,168,2
10.0,GCF_013307045.1 | Streptomyces coelicolor M1154/pAMX4 - ST 168:140,GCF_008125035.1 | Streptomyces coelicolor A3(2) R4-mCherry-18 - ST 168:136,5,1.003686457,0.9999414684,intra,intra,4,168,168,2
10.0,GCF_013317105.1 | Streptomyces coelicolor M1154/pAMX4/pGP1416 - ST 168:141,GCF_008125035.1 | Streptomyces coelicolor A3(2) R4-mCherry-18 - ST 168:136,5,0.9873557572,0.9999634285,intra,intra,4,168,168,2
10.0,GCF_008124905.1 | Streptomyces coelicolor A3(2) R4-mCherry-14 - ST 168:132,GCF_008931305.1 | Streptomyces coelicolor CFB_NBC_0001 - ST 168:137,5,1.0104767969,0.9999560822,intra,intra,4,168,168,2
10.0,GCF_008124915.1 | Streptomyces coelicolor ICSSB 1010 - ST 168:133,GCF_008931305.1 | Streptomyces coelicolor CFB_NBC_0001 - ST 168:137,5,1.0109663081,0.999963685,intra,intra,4,168,168,2
10.0,GCF_008124975.1 | Streptomyces coelicolor A3(2) R4-mCherry-17 - ST 168:134,GCF_008931305.1 | Streptomyces coelicolor CFB_NBC_0001 - ST 168:137,5,1.0105587332,0.9999666848,intra,intra,4,168,168,2
10.0,GCF_008124985.1 | Streptomyces coelicolor A3(2) R4-mCherry-15 - ST 168:135,GCF_008931305.1 | Streptomyces coelicolor CFB_NBC_0001 - ST 168:137,5,1.0103812496,0.9999664493,intra,intra,4,168,168,2
10.0,GCF_008125035.1 | Streptomyces coelicolor A3(2) R4-mCherry-18 - ST 168:136,GCF_008931305.1 | Streptomyces coelicolor CFB_NBC_0001 - ST 168:137,5,1.0129630628,0.9999567628,intra,intra,4,168,168,2
10.0,GCF_009862445.1 | Streptomyces sp. SID7813 - ST 168:138,GCF_008931305.1 | Streptomyces coelicolor CFB_NBC_0001 - ST 168:137,5,1.0023139295,0.9999781297,intra,intra,4,168,168,2
10.0,GCF_013307045.1 | Streptomyces coelicolor M1154/pAMX4 - ST 168:140,GCF_008931305.1 | Streptomyces coelicolor CFB_NBC_0001 - ST 168:137,5,0.9997252557,0.9999489064,intra,intra,4,168,168,2
10.0,GCF_013317105.1 | Streptomyces coelicolor M1154/pAMX4/pGP1416 - ST 168:141,GCF_008931305.1 | Streptomyces coelicolor CFB_NBC_0001 - ST 168:137,5,0.9906459953,0.9999576709,intra,intra,4,168,168,2
10.0,GCF_008124905.1 | Streptomyces coelicolor A3(2) R4-mCherry-14 - ST 168:132,GCF_009862445.1 | Streptomyces sp. SID7813 - ST 168:138,5,1.0081338531,0.9999493945,intra,intra,4,168,168,2
10.0,GCF_008124915.1 | Streptomyces coelicolor ICSSB 1010 - ST 168:133,GCF_009862445.1 | Streptomyces sp. SID7813 - ST 168:138,5,1.0062865916,0.9999583041,intra,intra,4,168,168,2
10.0,GCF_008124975.1 | Streptomyces coelicolor A3(2) R4-mCherry-17 - ST 168:134,GCF_009862445.1 | Streptomyces sp. SID7813 - ST 168:138,5,1.0082154416,0.9999594435,intra,intra,4,168,168,2
10.0,GCF_008124985.1 | Streptomyces coelicolor A3(2) R4-mCherry-15 - ST 168:135,GCF_009862445.1 | Streptomyces sp. SID7813 - ST 168:138,5,1.0057040025,0.9999598067,intra,intra,4,168,168,2
10.0,GCF_008125035.1 | Streptomyces coelicolor A3(2) R4-mCherry-18 - ST 168:136,GCF_009862445.1 | Streptomyces sp. SID7813 - ST 168:138,5,1.008286147,0.9999502083,intra,intra,4,168,168,2
10.0,GCF_008931305.1 | Streptomyces coelicolor CFB_NBC_0001 - ST 168:137,GCF_009862445.1 | Streptomyces sp. SID7813 - ST 168:138,5,1.0022957743,0.9999781297,intra,intra,4,168,168,2
10.0,GCF_013307045.1 | Streptomyces coelicolor M1154/pAMX4 - ST 168:140,GCF_009862445.1 | Streptomyces sp. SID7813 - ST 168:138,5,0.9973363136,0.9999415688,intra,intra,4,168,168,2
10.0,GCF_013317105.1 | Streptomyces coelicolor M1154/pAMX4/pGP1416 - ST 168:141,GCF_009862445.1 | Streptomyces sp. SID7813 - ST 168:138,5,0.988312532,0.9999503816,intra,intra,4,168,168,2
10.0,GCF_008124905.1 | Streptomyces coelicolor A3(2) R4-mCherry-14 - ST 168:132,GCF_013307045.1 | Streptomyces coelicolor M1154/pAMX4 - ST 168:140,5,0.9887510741,0.9999433369,intra,intra,4,168,168,2
10.0,GCF_008124915.1 | Streptomyces coelicolor ICSSB 1010 - ST 168:133,GCF_013307045.1 | Streptomyces coelicolor M1154/pAMX4 - ST 168:140,5,0.989205137,0.9999486297,intra,intra,4,168,168,2
10.0,GCF_008124975.1 | Streptomyces coelicolor A3(2) R4-mCherry-17 - ST 168:134,GCF_013307045.1 | Streptomyces coelicolor M1154/pAMX4 - ST 168:140,5,0.9886648294,0.9999516896,intra,intra,4,168,168,2
10.0,GCF_008124985.1 | Streptomyces coelicolor A3(2) R4-mCherry-15 - ST 168:135,GCF_013307045.1 | Streptomyces coelicolor M1154/pAMX4 - ST 168:140,5,0.988720485,0.999951458,intra,intra,4,168,168,2
10.0,GCF_008125035.1 | Streptomyces coelicolor A3(2) R4-mCherry-18 - ST 168:136,GCF_013307045.1 | Streptomyces coelicolor M1154/pAMX4 - ST 168:140,5,0.9910649253,0.9999414684,intra,intra,4,168,168,2
10.0,GCF_008931305.1 | Streptomyces coelicolor CFB_NBC_0001 - ST 168:137,GCF_013307045.1 | Streptomyces coelicolor M1154/pAMX4 - ST 168:140,5,0.9777311396,0.9999489064,intra,intra,4,168,168,2
10.0,GCF_009862445.1 | Streptomyces sp. SID7813 - ST 168:138,GCF_013307045.1 | Streptomyces coelicolor M1154/pAMX4 - ST 168:140,5,0.9754124225,0.9999415688,intra,intra,4,168,168,2
10.0,GCF_013317105.1 | Streptomyces coelicolor M1154/pAMX4/pGP1416 - ST 168:141,GCF_013307045.1 | Streptomyces coelicolor M1154/pAMX4 - ST 168:140,5,0.9833780484,0.9999655311,intra,intra,4,168,168,2
10.0,GCF_008124905.1 | Streptomyces coelicolor A3(2) R4-mCherry-14 - ST 168:132,GCF_013317105.1 | Streptomyces coelicolor M1154/pAMX4/pGP1416 - ST 168:141,5,0.9848890314,0.9999626284,intra,intra,4,168,168,2
10.0,GCF_008124915.1 | Streptomyces coelicolor ICSSB 1010 - ST 168:133,GCF_013317105.1 | Streptomyces coelicolor M1154/pAMX4/pGP1416 - ST 168:141,5,0.9853697089,0.999970075,intra,intra,4,168,168,2
