query,subject,identity,algn_length,mismatches,gap_opens,q_start,q_end,s_start,s_end,evalue,bit_score,q_cov,assembly_accession,name,symbol,attributes,status,product_accession
atpD_363,NZ_JOFL01000017.1,100.0,495,0,0,1,495,23851,24345,0.0,893.0,100,GCF_000719265.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030368003.1
atpD_608,NZ_JOGB01000028.1,100.0,495,0,0,1,495,31988,31494,0.0,893.0,100,GCF_000719335.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030201911.1
atpD_226,NZ_JOGA01000014.1,100.0,495,0,0,1,495,256670,256176,0.0,893.0,100,GCF_000719355.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_010060165.1
atpD_465,NZ_JOGE01000049.1,100.0,495,0,0,1,495,36744,36250,0.0,893.0,100,GCF_000719365.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030414135.1
atpD_115,NZ_JOGK01000004.1,100.0,495,0,0,1,495,50836,51330,0.0,893.0,100,GCF_000719425.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_016469816.1
atpD_5,NZ_JOGN01000003.1,100.0,495,0,0,1,495,39958,39464,0.0,893.0,100,GCF_000719435.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_003950883.1
atpD_110,NZ_JOGU01000005.1,100.0,495,0,0,1,495,140113,140607,0.0,893.0,100,GCF_000719495.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_010642237.1
atpD_890,NZ_JOGP01000011.1,100.0,495,0,0,1,495,69715,69221,0.0,893.0,100,GCF_000719505.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030320294.1
atpD_845,NZ_JOGX01000011.1,100.0,495,0,0,1,495,94111,93617,0.0,893.0,100,GCF_000719555.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031006242.1
atpD_572,NZ_JOGZ01000006.1,100.0,495,0,0,1,495,216890,216396,0.0,893.0,100,GCF_000719575.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030971529.1
atpD_2,NZ_JOHA01000008.1,100.0,495,0,0,1,495,70056,69562,0.0,893.0,100,GCF_000719585.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030113487.1
atpD_75,NZ_JOHB01000001.1,100.0,495,0,0,1,495,735428,735922,0.0,893.0,100,GCF_000719605.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030981911.1
atpD_16,NZ_JOHF01000038.1,100.0,495,0,0,1,495,44057,44551,0.0,893.0,100,GCF_000719625.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030660306.1
atpD_413,NZ_JOHG01000018.1,100.0,495,0,0,1,495,75903,75409,0.0,893.0,100,GCF_000719655.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030113487.1
atpD_237,NZ_JOHJ01000018.1,100.0,495,0,0,1,495,68203,67709,0.0,893.0,100,GCF_000719665.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030402730.1
atpD_115,NZ_JOHQ01000026.1,100.0,495,0,0,1,495,33281,33775,0.0,893.0,100,GCF_000719735.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_016469816.1
atpD_485,NZ_JOHR01000010.1,100.0,495,0,0,1,495,11125,11619,0.0,893.0,100,GCF_000719775.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030749177.1
atpD_184,NZ_JOHU01000015.1,100.0,495,0,0,1,495,153324,153818,0.0,893.0,100,GCF_000719785.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_006130160.1
atpD_473,NZ_JOHV01000024.1,100.0,495,0,0,1,495,18416,17922,0.0,893.0,100,GCF_000719815.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030420952.1
atpD_929,NZ_JOIB01000042.1,100.0,495,0,0,1,495,35588,36082,0.0,893.0,100,GCF_000719855.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030768913.1
atpD_371,NZ_JOID01000017.1,100.0,495,0,0,1,495,75945,75451,0.0,893.0,100,GCF_000719865.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030545773.1
atpD_633,NZ_JOIF01000027.1,100.0,495,0,0,1,495,22564,23058,0.0,893.0,100,GCF_000719895.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030815964.1
atpD_2,NZ_JOIH01000014.1,100.0,495,0,0,1,495,69970,69476,0.0,893.0,100,GCF_000719925.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030113487.1
atpD_92,NZ_JOII01000005.1,100.0,495,0,0,1,495,193394,193888,0.0,893.0,100,GCF_000719955.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_003950883.1
atpD_2,NZ_JOIP01000013.1,100.0,495,0,0,1,495,107866,108360,0.0,893.0,100,GCF_000720055.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030113487.1
atpD_2,NZ_JOIO01000009.1,100.0,495,0,0,1,495,252184,252678,0.0,893.0,100,GCF_000720065.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030113487.1
atpD_353,NZ_JOIU01000003.1,100.0,495,0,0,1,495,196007,196501,0.0,893.0,100,GCF_000720135.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030339280.1
atpD_698,NZ_JOIX01000064.1,100.0,495,0,0,1,495,2401,1907,0.0,893.0,100,GCF_000720175.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030810972.1
atpD_644,NZ_JOIY01000004.1,100.0,495,0,0,1,495,68282,67788,0.0,893.0,100,GCF_000720185.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_037851809.1
atpD_252,NZ_JOJB01000035.1,100.0,495,0,0,1,495,23290,23784,0.0,893.0,100,GCF_000720215.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030854227.1
atpD_16,NZ_JOJD01000020.1,100.0,495,0,0,1,495,199844,199350,0.0,893.0,100,GCF_000720235.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030826852.1
atpD_457,NZ_JOJE01000033.1,100.0,495,0,0,1,495,41873,42367,0.0,893.0,100,GCF_000720255.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_037680581.1
atpD_311,NZ_JOJH01000041.1,100.0,495,0,0,1,495,22702,23196,0.0,893.0,100,GCF_000720295.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031029460.1
atpD_434,NZ_JOJM01000058.1,100.0,495,0,0,1,495,24615,24121,0.0,893.0,100,GCF_000720325.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030685158.1
atpD_374,NZ_JOAB01000003.1,100.0,495,0,0,1,495,212607,212113,0.0,893.0,100,GCF_000720395.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_014154047.1
atpD_156,NZ_JOAE01000004.1,100.0,495,0,0,1,495,231149,231643,0.0,893.0,100,GCF_000720405.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030123620.1
atpD_16,NZ_JOAK01000005.1,100.0,495,0,0,1,495,200222,199728,0.0,893.0,100,GCF_000720455.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030826852.1
atpD_48,NZ_JOAX01000003.1,100.0,495,0,0,1,495,214060,213566,0.0,893.0,100,GCF_000720485.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031051817.1
atpD_428,NZ_JOAW01000048.1,100.0,495,0,0,1,495,24139,24633,0.0,893.0,100,GCF_000720505.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031104204.1
atpD_58,NZ_JOBN01000033.1,100.0,495,0,0,1,495,79849,79355,0.0,893.0,100,GCF_000720565.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_003981309.1
atpD_58,NZ_JOBS01000027.1,100.0,495,0,0,1,495,79812,79318,0.0,893.0,100,GCF_000720605.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_003981309.1
atpD_932,NZ_JOBX01000049.1,100.0,495,0,0,1,495,48002,47508,0.0,893.0,100,GCF_000720645.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030768913.1
atpD_574,NZ_JOCG01000006.1,100.0,495,0,0,1,495,244825,245319,0.0,893.0,100,GCF_000720675.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031016295.1
atpD_58,NZ_JOCR01000032.1,100.0,495,0,0,1,495,79828,79334,0.0,893.0,100,GCF_000720715.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_003981309.1
atpD_311,NZ_JOCU01000056.1,100.0,495,0,0,1,495,22627,23121,0.0,893.0,100,GCF_000720755.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030656116.1
atpD_703,NZ_JODC01000003.1,100.0,495,0,0,1,495,20923,20429,0.0,893.0,100,GCF_000720765.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030928643.1
atpD_675,NZ_JODE01000026.1,100.0,495,0,0,1,495,81909,81415,0.0,893.0,100,GCF_000720795.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030764099.1
atpD_107,NZ_JODT01000015.1,100.0,495,0,0,1,495,147336,147830,0.0,893.0,100,GCF_000720835.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030610103.1
atpD_660,NZ_JODW01000008.1,100.0,495,0,0,1,495,278073,278567,0.0,893.0,100,GCF_000720875.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030688904.1
atpD_115,NZ_JODZ01000009.1,100.0,495,0,0,1,495,55360,55854,0.0,893.0,100,GCF_000720885.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_016469816.1
atpD_244,NZ_JOEN01000032.1,100.0,495,0,0,1,495,39347,38853,0.0,893.0,100,GCF_000721035.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030762231.1
atpD_58,NZ_JOEO01000027.1,100.0,495,0,0,1,495,79776,79282,0.0,893.0,100,GCF_000721045.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_003981309.1
atpD_558,NZ_JOEV01000019.1,100.0,495,0,0,1,495,93809,93315,0.0,893.0,100,GCF_000721105.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030672336.1
atpD_37,NZ_JOFC01000033.1,100.0,495,0,0,1,495,55066,55560,0.0,893.0,100,GCF_000721185.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_028438737.1
atpD_2,NZ_JOFD01000010.1,100.0,495,0,0,1,495,285017,285511,0.0,893.0,100,GCF_000721205.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030113487.1
atpD_153,NZ_JOFH01000019.1,100.0,495,0,0,1,495,66902,66408,0.0,893.0,100,GCF_000721235.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031039361.1
atpD_118,NZ_JOFK01000005.1,100.0,495,0,0,1,495,149193,149687,0.0,893.0,100,GCF_000721255.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030282048.1
atpD_695,NZ_JOFZ01000002.1,100.0,495,0,0,1,495,304596,305090,0.0,893.0,100,GCF_000721265.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030899890.1
atpD_237,NZ_JOGT01000006.1,100.0,495,0,0,1,495,295204,295698,0.0,893.0,100,GCF_000721335.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030402730.1
atpD_926,NZ_JOGV01000069.1,100.0,495,0,0,1,495,9724,9230,0.0,893.0,100,GCF_000721365.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031050502.1
atpD_2,NZ_JOHD01000020.1,100.0,495,0,0,1,495,12150,11656,0.0,893.0,100,GCF_000721415.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031054958.1
atpD_184,NZ_JOHL01000041.1,100.0,495,0,0,1,495,68571,68077,0.0,893.0,100,GCF_000721435.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_006130160.1
atpD_222,NZ_JOHX01000005.1,100.0,495,0,0,1,495,39943,39449,0.0,893.0,100,GCF_000721455.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_003950883.1
atpD_654,NZ_JOHZ01000002.1,100.0,495,0,0,1,495,26186,26680,0.0,893.0,100,GCF_000721515.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_043219711.1
atpD_311,NZ_JOIC01000059.1,100.0,495,0,0,1,495,74603,74109,0.0,893.0,100,GCF_000721525.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030656116.1
atpD_532,NZ_JOIK01000002.1,100.0,495,0,0,1,495,220195,219701,0.0,893.0,100,GCF_000721535.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030823943.1
atpD_2,NZ_JOIT01000013.1,100.0,495,0,0,1,495,12197,11703,0.0,893.0,100,GCF_000721575.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030113487.1
atpD_156,NZ_JOIW01000004.1,100.0,495,0,0,1,495,203676,203182,0.0,893.0,100,GCF_000721595.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_014154047.1
atpD_842,NZ_JOIZ01000006.1,100.0,495,0,0,1,495,393250,393744,0.0,893.0,100,GCF_000721605.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030860422.1
atpD_58,NZ_JOJJ01000030.1,100.0,495,0,0,1,495,24316,24810,0.0,893.0,100,GCF_000721665.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030649810.1
atpD_23,NZ_JOJK01000017.1,100.0,495,0,0,1,495,285291,285785,0.0,893.0,100,GCF_000721685.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_010060165.1
atpD_787,NZ_JOJO01000001.1,100.0,495,0,0,1,495,796514,797008,0.0,893.0,100,GCF_000721715.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030915987.1
atpD_707,NZ_KL585392.1,100.0,495,0,0,1,495,23953,23459,0.0,893.0,100,GCF_000721935.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031082909.1
atpD_656,NZ_JOBZ01000107.1,100.0,495,0,0,1,495,17928,18422,0.0,893.0,100,GCF_000721945.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_007384726.1
atpD_221,NZ_KL585205.1,100.0,495,0,0,1,495,19944,19450,0.0,893.0,100,GCF_000721955.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030246448.1
atpD_221,NZ_KL585965.1,100.0,495,0,0,1,495,55366,55860,0.0,893.0,100,GCF_000722015.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030246448.1
atpD_28,NZ_KL589835.1,100.0,495,0,0,1,495,253429,253923,0.0,893.0,100,GCF_000722185.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031091495.1
atpD_128,NZ_JNXR01000028.1,100.0,495,0,0,1,495,72054,71560,0.0,893.0,100,GCF_000725475.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031171911.1
atpD_356,NZ_JNZD01000033.1,100.0,495,0,0,1,495,41200,40706,0.0,893.0,100,GCF_000725495.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_037624933.1
atpD_10,NZ_JNZP01000018.1,100.0,495,0,0,1,495,199783,199289,0.0,893.0,100,GCF_000725545.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030210618.1
atpD_935,NZ_JNZG01000011.1,100.0,495,0,0,1,495,43600,44094,0.0,893.0,100,GCF_000725555.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031148271.1
atpD_211,NZ_JOCK01000033.1,100.0,495,0,0,1,495,24491,24985,0.0,893.0,100,GCF_000725565.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031190614.1
atpD_340,NZ_JOHS01000019.1,100.0,495,0,0,1,495,46451,46945,0.0,893.0,100,GCF_000725625.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030380025.1
atpD_5,NZ_JOGQ01000004.1,100.0,495,0,0,1,495,167048,167542,0.0,893.0,100,GCF_000725635.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_003950883.1
atpD_237,NZ_JOGJ01000004.1,100.0,495,0,0,1,495,68771,68277,0.0,893.0,100,GCF_000725645.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030402730.1
atpD_579,NZ_JOIV01000034.1,100.0,495,0,0,1,495,70963,71457,0.0,893.0,100,GCF_000725655.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031100756.1
atpD_359,NZ_JOCD01000087.1,100.0,495,0,0,1,495,10056,10550,0.0,893.0,100,GCF_000725715.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031131086.1
atpD_192,NZ_JNZH01000009.1,100.0,495,0,0,1,495,180522,180028,0.0,893.0,100,GCF_000725725.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031150522.1
atpD_132,NZ_JNXD01000019.1,100.0,495,0,0,1,495,99649,100143,0.0,893.0,100,GCF_000725785.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031140700.1
atpD_168,NZ_JNXP01000009.1,100.0,495,0,0,1,495,372325,372819,0.0,893.0,100,GCF_000725795.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031181223.1
atpD_179,NZ_KL647135.1,100.0,495,0,0,1,495,181425,180931,0.0,893.0,100,GCF_000725805.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031150522.1
atpD_115,NZ_JODR01000008.1,100.0,495,0,0,1,495,48619,49113,0.0,893.0,100,GCF_000725885.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_016469816.1
atpD_260,NZ_KL997422.1,100.0,495,0,0,1,495,1335705,1336199,0.0,893.0,100,GCF_000738695.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_037695397.1
atpD_165,NZ_KL997517.1,100.0,495,0,0,1,495,331636,332130,0.0,893.0,100,GCF_000738715.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_013000655.1
atpD_410,NZ_KN039947.1,100.0,495,0,0,1,495,1544630,1544136,0.0,893.0,100,GCF_000739045.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_043379863.1
atpD_127,NZ_CP009124.1,100.0,495,0,0,1,495,2675853,2675359,0.0,893.0,100,GCF_000739105.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_003973624.1
atpD_319,NZ_JPWW01000002.1,100.0,495,0,0,1,495,1742680,1743174,0.0,893.0,100,GCF_000743295.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_032783651.1
atpD_181,NZ_JQNR01000005.1,100.0,495,0,0,1,495,2841038,2841532,0.0,893.0,100,GCF_000745345.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_037913425.1
atpD_786,NZ_CP009438.1,100.0,495,0,0,1,495,5228819,5229313,0.0,893.0,100,GCF_000761215.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_043504147.1
atpD_119,NZ_BAVY01000039.1,100.0,495,0,0,1,495,84769,84275,0.0,893.0,100,GCF_000764715.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_010984313.1
atpD_419,NZ_CP009754.1,100.0,495,0,0,1,495,2886893,2886399,0.0,893.0,100,GCF_000772045.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_061442520.1
atpD_329,NZ_JTCK01000075.1,100.0,495,0,0,1,495,144418,144912,0.0,893.0,100,GCF_000797385.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_003950883.1
atpD_27,NZ_KN549149.1,100.0,495,0,0,1,495,217811,217317,0.0,893.0,100,GCF_000800535.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_010642237.1
atpD_155,NZ_CP021080.1,100.0,495,0,0,1,495,5156318,5156812,0.0,893.0,100,GCF_000802245.2,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_039651519.1
atpD_768,NZ_KN708638.1,100.0,495,0,0,1,495,5645889,5646383,0.0,893.0,100,GCF_000805335.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_043266138.1
atpD_115,NZ_BBQG01000033.1,100.0,495,0,0,1,495,73914,74408,0.0,893.0,100,GCF_000813365.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_016469816.1
atpD_700,NZ_CP003987.1,100.0,495,0,0,1,495,3616468,3615974,0.0,893.0,100,GCF_000816025.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_039632762.1
atpD_155,NZ_CP022433.1,100.0,495,0,0,1,495,5419527,5420021,0.0,893.0,100,GCF_000816465.3,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_039651519.1
atpD_841,NZ_JUIG01000017.1,100.0,495,0,0,1,495,203128,203622,0.0,893.0,100,GCF_000816485.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_039651519.1
atpD_151,NZ_CP009313.1,100.0,495,0,0,1,495,5025519,5026013,0.0,893.0,100,GCF_000819545.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_043443915.1
atpD_641,NZ_BBNN01000020.1,100.0,495,0,0,1,495,209172,209666,0.0,893.0,100,GCF_000829695.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_042167580.1
atpD_564,NZ_BBNO01000001.1,100.0,495,0,0,1,495,856634,857128,0.0,893.0,100,GCF_000829715.2,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_042148768.1
atpD_174,NZ_CP010407.1,100.0,495,0,0,1,495,5730917,5731411,0.0,893.0,100,GCF_000830005.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_041131258.1
atpD_716,NZ_CP010849.1,100.0,495,0,0,1,495,5357337,5357831,0.0,893.0,100,GCF_000931445.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_044383956.1
atpD_649,NZ_JRKI01000061.1,100.0,495,0,0,1,495,364471,363977,0.0,893.0,100,GCF_000935125.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030065545.1
atpD_11,NZ_JXUQ02000001.1,100.0,495,0,0,1,495,2440874,2440380,0.0,893.0,100,GCF_000935135.2,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_047178832.1
atpD_772,NZ_CP026094.1,100.0,495,0,0,1,495,6071890,6072384,0.0,893.0,100,GCF_000935185.3,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_016577950.1
atpD_132,NZ_JYJH01000019.1,100.0,495,0,0,1,495,98159,98653,0.0,893.0,100,GCF_000955965.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_031140700.1
atpD_131,NZ_JYJI01000032.1,100.0,495,0,0,1,495,9337,9831,0.0,893.0,100,GCF_000956015.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030027380.1
atpD_376,NZ_LACL01000016.1,100.0,495,0,0,1,495,79713,79219,0.0,893.0,100,GCF_000958545.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_045558928.1
atpD_16,NZ_JZWW01000280.1,100.0,495,0,0,1,495,10983,10489,0.0,893.0,100,GCF_000966965.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030826852.1
atpD_141,NZ_JZWV01000547.1,100.0,495,0,0,1,495,10888,11382,0.0,893.0,100,GCF_000966975.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_045948890.1
atpD_640,NZ_LAKD02000030.1,100.0,495,0,0,1,495,99892,100386,0.0,893.0,100,GCF_000968685.2,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_046086210.1
atpD_527,NZ_JXTE01000072.1,100.0,495,0,0,1,495,17686,17192,0.0,893.0,100,GCF_000972385.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_046262508.1
atpD_127,NZ_JXWX01000006.1,100.0,495,0,0,1,495,73915,73421,0.0,893.0,100,GCF_000972395.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_003973624.1
atpD_342,NZ_LARV01000129.1,100.0,495,0,0,1,495,16252,16746,0.0,893.0,100,GCF_000972435.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_029393654.1
atpD_411,NZ_LAVA02000023.1,100.0,495,0,0,1,495,56608,56114,0.0,893.0,100,GCF_000974985.2,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_046591555.1
atpD_540,NZ_LBDA02000019.1,100.0,495,0,0,1,495,51093,50599,0.0,893.0,100,GCF_000980885.2,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_046421576.1
atpD_396,NZ_LATD01000035.1,100.0,495,0,0,1,495,23170,23664,0.0,893.0,100,GCF_000981895.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_046496051.1
atpD_292,NZ_LCTL01000195.1,100.0,495,0,0,1,495,12107,11613,0.0,893.0,100,GCF_000988945.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_046705579.1
atpD_312,NZ_LBMU02000093.1,100.0,495,0,0,1,495,18139,17645,0.0,893.0,100,GCF_001005085.2,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_046730637.1
atpD_934,NZ_LBMK01000002.1,100.0,495,0,0,1,495,790886,791380,0.0,893.0,100,GCF_001005295.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_030768913.1
atpD_165,NZ_LBNJ01000137.1,100.0,495,0,0,1,495,24564,25058,0.0,893.0,100,GCF_001005405.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_013000655.1
atpD_496,NZ_LBNW01000332.1,100.0,495,0,0,1,495,18397,17903,0.0,893.0,100,GCF_001008135.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_046917277.1
atpD_144,NZ_LN831790.1,100.0,495,0,0,1,495,2804398,2803904,0.0,893.0,100,GCF_001013905.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_029382914.1
atpD_5,NZ_LAYX01000047.1,100.0,495,0,0,1,495,24793,24299,0.0,893.0,100,GCF_001014595.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_047142515.1
atpD_261,NZ_CP011799.1,100.0,495,0,0,1,495,1874326,1874820,0.0,893.0,100,GCF_001040905.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_059252613.1
atpD_144,NZ_LFEH01000024.1,100.0,495,0,0,1,495,62633,62139,0.0,893.0,100,GCF_001047315.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_029382914.1
atpD_625,NZ_LFNT01000024.1,100.0,495,0,0,1,495,63184,62690,0.0,893.0,100,GCF_001047325.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_048582934.1
atpD_619,NZ_BBYG01000009.1,100.0,495,0,0,1,495,402047,401553,0.0,893.0,100,GCF_001184025.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_062642036.1
atpD_817,NZ_LFXA01000015.1,100.0,495,0,0,1,495,45933,46427,0.0,893.0,100,GCF_001187435.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_049718121.1
atpD_514,NZ_KQ257818.1,100.0,495,0,0,1,495,43256,42762,0.0,893.0,100,GCF_001189015.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_050371083.1
atpD_11,NZ_KQ257779.1,100.0,495,0,0,1,495,68814,68320,0.0,893.0,100,GCF_001189025.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_050360394.1
atpD_496,NZ_KQ257875.1,100.0,495,0,0,1,495,1333320,1333814,0.0,893.0,100,GCF_001189035.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_046917277.1
atpD_235,NZ_LGSP01000097.1,100.0,495,0,0,1,495,13840,14334,0.0,893.0,100,GCF_001190165.1,F0F1 ATP synthase subunit beta,atpD,,with_protein,WP_043459634.1
